Age,Gender,Income,SpendingScore,PurchaseAmount,ProductCategory,PaymentMethod,City,State,Country,IsActive,Returns,DiscountUsed,ReviewScore,Browser,Device,SessionTime,Churn,Year,Month
45,1,83832,76,863,3,3,4,1,1,0,2.0,0,3.478113935071004,0,0,243,0,,
58,0,92723,37,3763,2,3,2,2,0,1,0.0,1,4.41682833471317,1,3,139,0,,
34,2,22881,51,3851,4,2,2,0,0,2,0.0,0,3.3714121402517345,1,0,101,1,2023.0,1.0
68,1,40491,17,1517,2,0,3,3,1,0,1.0,2,2.060456053498972,3,2,50,0,,
46,2,74240,67,3333,3,0,3,0,2,0,2.0,1,4.285894969598974,1,3,72,1,,
32,0,50099,28,2645,4,4,3,2,2,2,0.9984059511158342,1,2.403589593936496,0,0,141,1,,
58,1,115063,53,4881,3,4,3,4,2,0,0.9984059511158342,0,2.325398008380042,2,3,125,1,2023.0,1.0
31,1,23823,60,2644,3,4,4,4,2,1,1.0,0,2.737955283260372,3,3,242,1,2023.0,1.0
63,0,86151,8,4628,4,3,3,4,3,2,0.9984059511158342,0,4.323356531821533,3,1,139,0,,
35,0,92144,33,1006,1,4,1,0,0,0,1.0,0,3.2672340062103724,0,0,198,1,,
65,0,101556,22,4589,3,2,0,4,3,2,2.0,0,4.046566189523398,2,1,124,0,,
60,0,119074,28,4048,1,4,2,1,3,2,0.0,0,1.4980095135526037,3,3,217,1,,
61,0,65312,39,562,0,2,2,4,3,0,0.0,2,3.4437123234850247,1,0,49,0,,
46,2,118538,44,4440,4,2,3,0,1,1,2.0,0,3.570400728248649,1,2,151,0,,
54,0,56303,58,216,1,4,2,1,0,1,1.0,1,3.897870073651368,1,3,214,1,,
56,1,97108,87,4644,4,4,4,1,3,0,0.0,0,1.5847794705565286,3,2,210,0,,
28,1,87945,50,2557,4,1,4,1,2,2,0.9984059511158342,0,3.724166284456498,3,0,88,0,,
52,2,101015,92,4123,0,0,2,3,0,2,0.0,1,3.609345746866755,0,2,101,1,,
50,1,44509,23,3010,3,3,2,3,0,2,0.9984059511158342,0,4.582341796529031,1,1,116,1,2023.0,1.0
34,0,103127,23,2805,0,1,1,4,1,2,0.9984059511158342,2,2.8669215068080542,3,2,54,1,2023.0,1.0
48,2,71048,88,3522,2,0,0,4,3,0,1.0,0,2.334979338349464,2,3,127,0,,
31,1,75896,10,634,3,2,1,0,1,1,2.0,1,2.181428561041532,0,1,74,1,,
31,1,98948,18,3093,1,3,4,4,0,1,1.0,1,2.018824750727619,1,0,178,0,2023.0,1.0
53,2,50916,93,4873,2,0,2,4,3,0,2.0,1,1.1600104453797466,1,2,116,1,,
42,0,92894,58,4532,3,1,0,2,1,2,2.0,1,2.821090216612781,1,2,32,1,,
20,2,88835,38,2536,4,0,1,1,1,0,2.0,1,2.0593945766640536,3,3,264,0,,
34,2,21950,36,2209,3,2,2,1,3,0,1.0,1,2.080939458457306,0,1,182,1,,
52,1,91028,21,2828,0,0,1,4,0,0,0.9984059511158342,0,2.268455627421188,3,2,217,1,,
29,1,79076,51,2865,4,4,3,3,0,2,0.9984059511158342,1,2.8509232998122203,0,1,73,0,,
63,1,115417,26,313,3,4,0,4,1,2,2.0,1,4.62729207792597,0,1,246,0,,
59,1,86951,9,3266,1,2,1,4,2,0,0.9984059511158342,0,4.77446407280139,0,3,289,1,2023.0,1.0
45,1,65167,47,4078,4,2,0,3,0,2,2.0,0,1.3310990890286676,0,3,208,0,,
35,1,92534,25,3788,2,4,2,4,1,2,0.9984059511158342,0,1.0099802309933907,0,3,209,0,,
42,0,104785,27,2200,3,4,2,2,1,0,0.9984059511158342,1,4.447154390849082,1,3,150,0,,
41,1,95955,85,2163,0,4,2,3,3,0,0.9984059511158342,0,1.8640311938880465,2,0,141,0,,
43,1,37563,42,2316,2,4,3,2,3,2,2.0,1,1.3757633824917117,1,1,155,1,,
33,0,79799,92,233,3,0,1,1,0,2,0.0,0,1.764406403813219,2,2,206,0,,
27,1,116950,20,1944,2,0,4,4,3,1,1.0,2,4.949934037983422,3,2,73,0,2023.0,1.0
26,1,65647,75,309,0,1,2,1,2,0,2.0,2,2.263103323746675,2,2,160,1,,
27,0,57570,22,668,4,2,4,2,1,2,1.0,2,3.4917028392355203,3,1,251,0,,
62,1,57905,18,1712,4,3,2,4,0,1,0.0,1,3.0418375339699937,1,1,215,1,,
45,2,39346,72,1552,4,0,4,2,1,1,0.9984059511158342,0,2.706655946135331,2,3,36,0,2023.0,1.0
52,1,103108,63,3946,3,3,3,4,2,0,0.9984059511158342,1,3.752095010934651,3,3,58,0,,
40,1,45395,95,3640,4,1,0,3,1,2,0.9984059511158342,2,1.342704864456746,3,2,91,0,2023.0,1.0
43,0,90412,42,3925,2,1,3,4,2,0,2.0,0,2.010360116502981,3,0,52,0,,
22,1,118228,53,4410,4,1,3,1,3,1,0.9984059511158342,1,4.7717818713631015,3,3,53,1,,
30,1,74740,22,2029,2,3,0,4,2,2,2.0,0,1.1877569662609089,1,1,109,1,,
38,2,28660,2,3186,1,3,1,3,1,0,2.0,1,1.2757312682877942,2,1,109,1,,
31,0,57405,10,4057,1,3,1,4,3,0,1.0,2,4.987106434804917,0,2,225,1,,
69,1,104274,14,2759,4,4,1,3,3,2,0.9984059511158342,1,1.57499492233892,1,1,265,0,,
59,1,29471,6,2374,4,1,1,2,1,0,2.0,0,3.284455333591604,0,3,262,1,,
32,0,21049,81,4038,4,3,1,0,0,2,2.0,1,2.652359930763682,1,2,235,1,2023.0,1.0
66,0,22963,33,1308,1,1,3,1,1,2,0.9984059511158342,2,3.358287761992417,1,2,153,1,2023.0,1.0
41,0,34404,69,1090,1,0,0,2,1,0,1.0,2,4.598839426409364,3,3,201,0,,
34,2,85883,27,4097,1,2,0,0,0,2,0.9984059511158342,0,2.893512397386925,0,3,286,1,,
39,0,88147,33,3446,4,3,0,3,1,0,1.0,0,3.892479372135779,3,3,256,1,2023.0,1.0
21,1,110743,69,2779,0,4,0,3,2,2,0.0,1,3.799579519710764,2,1,163,1,,
61,1,24395,82,1708,3,3,2,3,3,1,0.0,0,4.680494922508871,1,0,141,0,,
19,0,115864,63,2843,3,0,3,0,3,0,0.9984059511158342,1,4.224854783588697,0,1,261,1,2023.0,1.0
44,1,86558,91,407,4,3,2,2,0,2,0.9984059511158342,0,3.3982283448746555,0,1,62,0,,
39,1,23060,3,738,2,3,2,1,1,0,0.0,0,4.842986683214706,1,1,294,0,,
58,1,34481,12,4451,3,3,3,3,0,0,1.0,1,1.968428250266732,0,2,245,1,,
66,1,37790,44,3591,4,0,0,1,2,2,2.0,2,2.5582983407106985,1,1,284,1,,
42,0,111643,75,1662,1,2,2,3,0,2,2.0,2,2.059056760416444,0,3,64,1,2023.0,1.0
23,2,25899,73,4676,0,4,1,0,0,2,0.0,2,4.507245058488563,2,0,156,1,,
59,1,24477,38,127,3,0,1,2,1,0,0.9984059511158342,2,1.544424140739146,2,1,24,0,,
49,1,93143,83,4044,0,0,3,3,3,2,2.0,1,3.345721141488497,3,1,141,0,,
54,1,117616,21,1876,4,1,4,1,1,0,0.0,1,1.6715589737042404,0,1,108,1,2023.0,1.0
35,2,61300,1,3712,2,3,4,0,0,2,0.0,2,4.968134605066995,1,3,257,1,,
24,0,31009,77,1794,3,0,3,3,1,2,2.0,1,4.685839473855383,3,2,225,0,,
43,1,92154,14,4615,4,1,3,3,2,1,0.9984059511158342,2,1.0883208212071032,0,3,205,0,,
69,2,96860,61,4134,0,1,2,1,2,0,0.9984059511158342,0,1.6867833334461193,2,3,69,0,,
67,0,56007,18,905,4,4,1,4,0,0,0.0,1,1.923850028203089,2,3,274,1,,
44,1,41509,86,589,4,3,0,3,3,0,0.9984059511158342,0,2.3451969201870164,2,2,298,1,,
57,0,22466,9,101,2,0,4,0,3,0,2.0,2,1.7184281051054455,0,3,57,0,2023.0,1.0
32,0,102093,79,2403,4,1,1,0,1,0,0.0,1,4.082833279732947,3,2,23,0,,
62,0,55326,74,3010,3,1,0,2,2,0,0.0,1,4.058722912772533,3,0,229,0,,
51,1,79945,81,2302,4,4,3,4,1,2,1.0,0,1.8878418234961791,0,0,58,1,,
21,1,95583,98,4179,2,1,2,3,2,2,0.9984059511158342,1,4.089106765209002,2,2,218,0,2023.0,1.0
50,1,73333,65,2440,2,2,1,1,3,0,0.0,0,2.9607689960994885,2,1,166,1,2023.0,1.0
27,1,92828,75,189,1,1,0,4,1,0,0.0,1,3.4494920942559903,0,1,46,1,2023.0,1.0
30,0,40011,54,3733,1,0,1,3,0,2,0.0,1,2.0085943140221265,3,3,80,0,,
42,1,68791,87,3044,2,1,4,0,0,1,1.0,2,4.742406966925267,3,1,280,0,2023.0,1.0
55,0,59759,97,3903,2,1,3,3,0,1,1.0,2,2.9349272946105027,1,3,91,1,,
26,2,100051,43,3360,4,1,3,1,1,0,0.0,0,2.6958664726080404,3,2,133,0,,
35,1,47703,20,3423,0,3,2,2,1,0,1.0,0,4.484943046827544,0,2,17,0,,
42,1,109670,19,3986,4,1,3,0,2,0,0.0,2,3.879460897090686,2,3,166,0,,
50,0,28520,50,2467,1,0,2,1,1,2,0.9984059511158342,0,3.7145638388667592,2,3,20,0,,
35,0,50653,68,4434,0,3,4,1,3,2,2.0,0,1.8971471722390287,0,2,238,0,,
50,0,95160,43,899,2,4,3,4,0,2,0.9984059511158342,2,1.698850621701789,0,2,162,1,2023.0,1.0
37,2,78596,94,3986,3,2,4,3,3,0,0.9984059511158342,2,2.349692372645811,3,0,209,1,,
28,1,106655,41,3863,4,0,3,0,0,2,0.9984059511158342,0,1.509013285272251,0,2,276,0,2023.0,1.0
47,2,22460,64,202,1,0,3,1,3,0,1.0,1,3.467576630365675,0,0,277,0,,
68,0,34439,92,2395,3,1,1,1,0,1,0.0,0,2.3557346995847013,2,3,50,0,,
33,0,61792,5,1039,0,3,1,0,1,2,1.0,0,2.7221127748060563,0,3,197,0,2023.0,1.0
23,0,38394,94,3849,1,4,2,2,0,2,1.0,0,1.770628286297185,1,2,221,0,,
61,1,34633,74,3075,3,0,1,1,1,2,0.0,1,2.6591673526696558,2,0,33,1,,
43,2,114910,35,2926,1,4,1,1,0,0,2.0,1,2.972490185892592,3,1,54,1,,
65,2,104739,76,3814,1,0,3,0,1,1,2.0,1,3.789989406888216,2,0,34,1,,
35,1,26044,41,1281,1,2,2,2,1,1,0.9984059511158342,1,1.2880439140801472,1,2,272,1,2023.0,1.0
47,0,95028,15,2399,3,4,0,1,0,2,0.9984059511158342,2,2.252555540363121,3,2,125,1,2023.0,1.0
36,0,66023,86,524,1,2,3,4,1,0,0.0,0,2.8231963055155016,1,3,194,1,2023.0,1.0
35,1,109460,21,1277,1,2,2,1,0,2,1.0,2,4.834901924246085,2,2,106,0,,
46,0,116496,34,4045,0,2,3,1,1,2,0.9984059511158342,2,1.2745113521079352,0,3,154,1,2023.0,1.0
41,1,98513,12,3420,0,1,4,3,1,1,1.0,1,4.144814762511727,2,3,127,0,,
65,0,45117,7,4852,0,2,3,1,3,2,2.0,0,2.067975583909196,0,2,217,0,,
28,0,38228,47,1055,2,1,2,4,3,0,2.0,1,2.1777154474415314,3,0,81,1,,
25,2,83472,27,3863,0,4,3,1,1,2,0.0,0,1.0412904276336272,3,1,21,0,2023.0,1.0
25,0,95801,15,2904,2,4,1,2,0,0,2.0,2,1.6698626573849475,0,0,32,1,2023.0,1.0
47,1,38594,59,1792,2,3,0,1,0,2,0.0,2,4.880339198732832,3,0,88,1,,
42,2,80686,45,3142,3,2,2,2,2,2,1.0,1,4.366575375156657,3,1,198,1,,
22,0,115229,55,2805,0,2,4,3,0,2,1.0,1,3.901830630964216,2,2,9,0,2023.0,1.0
21,0,88816,60,3887,2,1,3,4,0,0,0.9984059511158342,2,2.0676542467032664,1,1,238,0,,
28,2,50697,25,744,4,3,0,0,0,0,2.0,2,2.763470463741589,0,0,167,0,,
49,2,51514,26,1050,2,3,3,0,1,1,0.0,2,4.794158023635326,1,2,27,1,,
24,2,95145,99,4904,3,1,4,3,2,1,0.9984059511158342,1,1.508856459282775,1,1,42,1,,
22,0,27507,92,4495,3,4,1,2,0,2,0.0,2,4.175940601315852,1,3,116,0,,
48,1,34407,10,2775,4,4,3,1,1,2,0.9984059511158342,2,1.7251139114614338,3,3,269,1,,
60,2,37920,91,910,1,4,2,2,2,0,2.0,1,2.379877880560186,1,3,92,1,2023.0,1.0
66,2,59369,17,4535,0,1,3,3,0,2,1.0,1,3.669206545455081,3,3,26,1,,
64,0,49714,36,4035,4,2,1,2,3,0,2.0,2,2.420613816120433,1,3,37,1,,
35,0,81600,68,786,3,1,0,0,2,2,2.0,2,4.524191281291083,1,2,286,0,2023.0,1.0
57,2,48783,73,4594,4,1,2,1,3,2,1.0,2,1.0103559219654643,0,0,5,1,,
53,1,88775,15,549,4,0,2,3,1,0,1.0,1,3.983861506096352,1,0,168,0,,
34,1,57696,3,4846,3,1,3,0,1,1,1.0,0,2.8223408608094758,2,0,258,0,,
27,2,74215,88,4179,1,0,1,4,2,2,1.0,1,2.382608434570631,0,0,251,0,,
61,1,60843,18,4106,4,0,4,2,2,2,1.0,0,2.2729140931446707,1,1,175,1,,
52,1,23841,1,4139,2,2,3,1,3,0,1.0,1,1.176691708143485,0,0,165,0,2023.0,1.0
66,0,56427,57,2448,4,2,0,3,2,2,2.0,1,4.031244137735983,2,0,293,0,,
55,1,115268,51,519,4,2,4,3,3,2,0.0,2,4.336061747441709,1,2,262,1,,
45,0,69854,36,405,3,2,2,0,0,0,2.0,2,4.717117639328343,2,2,103,0,,
53,2,85642,56,4606,1,4,2,3,1,2,0.0,0,1.2617312862735552,3,1,115,1,,
29,1,88049,98,4511,3,1,4,2,2,0,2.0,2,1.3937948837160858,0,2,257,0,2023.0,1.0
67,1,66111,24,1733,1,4,1,1,3,1,1.0,0,1.4894322441053038,0,2,209,1,,
34,1,34908,17,3195,2,4,1,1,1,2,0.9984059511158342,2,4.589444085443734,1,3,76,1,,
69,1,63351,68,1386,3,4,2,1,1,2,1.0,2,3.6525837241019903,0,1,84,0,,
44,1,44399,20,276,0,2,4,2,1,2,1.0,2,4.9471629588625845,1,1,18,1,2023.0,1.0
36,0,45475,34,3834,4,2,0,4,1,2,1.0,0,2.210076309959341,0,3,205,0,,
33,0,27338,14,4553,4,4,0,4,3,2,0.0,0,2.688168261316456,1,3,65,1,2023.0,1.0
35,1,50020,36,160,4,2,0,0,2,2,1.0,2,1.712153195316108,0,1,126,1,,
67,0,106760,83,1584,3,3,2,0,3,1,0.0,0,4.157331180294381,0,1,246,1,,
62,1,78418,59,1521,2,3,4,4,2,0,1.0,2,3.159005824059216,1,1,89,0,,
52,2,93616,22,631,1,2,0,2,3,2,1.0,2,4.454521582654278,3,3,81,0,2023.0,1.0
21,0,79405,48,3481,1,1,2,2,1,2,1.0,1,4.219300306813924,0,3,251,0,,
53,1,41346,34,4138,4,3,4,2,3,1,0.0,0,4.454141653498956,3,2,227,0,,
57,0,48343,24,4304,3,4,3,0,2,2,0.0,1,1.2238853074473628,3,2,216,1,,
48,0,112098,4,3197,1,3,0,1,3,0,2.0,0,3.5427913917135,0,0,19,0,,
27,0,111987,97,2369,4,4,3,4,0,0,0.9984059511158342,0,1.9665906548824243,1,2,225,0,,
69,2,62460,93,4301,1,4,3,3,0,2,1.0,2,3.32472421463227,1,3,258,0,,
30,0,56572,23,1288,1,4,3,2,1,0,1.0,2,1.3343021566204478,3,2,149,1,,
40,0,100781,48,743,4,0,2,4,0,0,0.0,0,2.033827332132533,3,0,183,0,2023.0,1.0
34,0,20260,48,4026,0,0,0,1,3,0,1.0,1,3.059404103687513,2,0,7,0,2023.0,1.0
34,0,92594,58,1716,1,3,2,0,3,1,1.0,2,1.6196855875805491,0,1,274,0,,
36,2,23216,81,2101,4,2,3,3,0,0,0.0,0,1.440314411448551,0,3,146,0,,
52,0,65211,97,3492,2,1,0,2,0,1,0.0,0,3.618931063887688,2,2,161,0,,
43,0,45989,34,201,2,3,2,2,2,0,0.0,0,2.777397581799322,2,3,222,0,,
28,2,114238,22,1880,2,3,3,2,3,2,0.0,2,2.1875293726266056,1,0,286,1,2023.0,1.0
20,0,93567,37,4131,3,1,3,2,3,2,1.0,1,3.611265724242705,0,3,56,1,,
43,1,117557,47,647,1,1,3,0,2,1,1.0,1,2.803355333641479,0,3,78,0,,
67,2,67850,49,1341,4,2,0,2,2,1,0.9984059511158342,1,2.465717268785405,1,2,223,0,,
25,1,25539,35,4163,2,3,0,0,0,1,0.0,0,4.967102608433878,2,1,113,0,,
36,0,112554,15,425,0,0,1,2,1,2,2.0,2,4.291250362786854,2,3,1,0,,
53,1,119280,35,278,2,3,1,1,0,0,1.0,1,3.6000832094052084,1,0,255,0,2023.0,1.0
68,0,107363,34,4356,3,1,4,3,3,2,0.0,2,4.618830425817196,0,1,42,0,,
18,2,23770,8,3352,0,0,2,2,0,0,0.0,2,4.221685909219916,3,1,11,1,,
62,2,114182,70,1546,4,0,1,1,1,0,2.0,2,1.061153450161576,1,2,126,0,,
32,1,93596,34,3456,1,4,4,4,1,2,2.0,2,4.332984655848438,2,1,255,0,,
66,0,43123,30,1056,3,3,1,0,1,0,2.0,1,2.196748139467588,3,0,254,0,,
20,1,61435,35,103,4,1,0,4,2,1,1.0,2,3.418891056141124,0,3,61,0,,
42,1,111782,84,3015,0,3,0,2,1,1,0.0,0,1.6382234916899965,3,2,78,0,2023.0,1.0
64,0,56157,95,4711,4,2,0,2,3,2,0.0,2,2.4590652898167136,1,0,23,1,2023.0,1.0
26,0,51971,79,4477,0,1,0,1,2,2,1.0,2,1.4977629260542766,3,1,37,1,,
48,0,80204,76,2363,1,3,4,2,0,0,0.0,0,4.804541237393191,2,2,34,1,,
47,0,23065,33,3344,1,3,2,1,2,0,0.9984059511158342,0,4.953562949226358,0,0,254,1,,
53,0,99082,13,2962,4,3,3,3,3,2,0.0,0,1.0286022111942894,3,3,121,0,,
38,0,56365,42,2744,4,3,4,2,0,0,2.0,1,2.1196978293580107,0,1,36,1,,
41,1,119854,33,3605,4,3,2,2,2,0,0.9984059511158342,1,2.580440630831403,1,2,160,1,,
48,1,116634,56,2151,3,0,0,3,0,1,2.0,2,3.842805128374252,0,0,196,0,,
40,1,118748,31,1295,2,2,0,2,1,0,0.9984059511158342,0,2.821234564940656,3,3,137,0,2023.0,1.0
23,2,78390,6,191,0,3,0,1,3,2,0.9984059511158342,0,4.4163384155296965,3,3,89,0,,
58,1,28381,5,2865,0,4,4,4,3,0,0.9984059511158342,0,4.296503335346195,2,0,242,1,,
64,2,30866,53,1390,3,1,2,2,3,0,2.0,1,2.867576336754641,1,1,9,1,2023.0,1.0
51,2,24791,40,4880,1,0,3,0,3,1,0.0,0,2.215941503295355,2,3,185,1,,
27,0,113608,92,254,0,2,1,2,2,0,0.9984059511158342,1,1.590945780373158,0,3,235,0,2023.0,1.0
21,0,53092,30,4522,2,0,1,4,1,1,2.0,2,3.510832158041311,1,3,24,1,,
18,1,49181,93,2086,0,0,3,2,0,0,0.9984059511158342,1,1.8089314277656432,0,2,19,0,,
43,1,90429,81,1475,2,0,2,0,0,1,0.0,0,4.905435222831008,0,1,19,0,,
58,1,65104,66,2436,0,1,0,1,0,0,0.9984059511158342,1,1.87209781887968,3,1,261,0,,
35,1,93432,41,1697,1,4,2,0,0,1,2.0,1,2.123811109685158,2,3,104,1,,
25,0,41101,1,263,1,4,3,3,3,1,2.0,0,3.6188061799375513,0,1,77,1,,
30,0,26984,41,4544,4,2,3,0,3,2,2.0,2,4.540857777235474,3,1,7,1,,
53,0,26050,35,3070,3,4,4,3,0,1,0.0,1,1.6907322595203946,2,0,210,0,,
21,1,41213,25,655,4,0,0,0,1,2,1.0,0,2.056669272372623,0,1,105,1,,
30,2,86134,41,1746,4,3,0,4,0,2,0.0,2,1.004618683268169,3,1,33,0,2023.0,1.0
40,0,25445,96,2997,4,0,2,0,0,0,2.0,0,4.154783805647819,2,0,45,1,2023.0,1.0
58,1,77874,71,3564,3,4,2,3,1,1,0.0,2,3.556966518597956,0,0,215,0,,
66,0,60136,57,2010,3,0,4,4,2,2,1.0,1,3.779815051276045,1,1,254,1,2023.0,1.0
56,0,36447,95,2970,3,3,4,4,3,2,1.0,1,4.015445454004206,0,3,79,1,,
42,0,38298,36,238,1,4,0,3,1,0,1.0,1,1.09334372584163,2,1,22,0,,
40,0,40719,43,4010,0,0,2,3,2,0,1.0,1,4.472079649397736,3,0,42,1,,
30,0,54948,27,2164,1,3,2,1,2,1,0.0,0,4.184506813363896,1,0,280,1,,
32,2,77492,78,1778,1,0,0,2,1,0,0.9984059511158342,0,2.9685337920334045,2,2,6,1,,
48,2,57145,15,3315,3,3,4,2,2,1,0.0,1,3.328137190592433,1,1,212,0,,
28,0,81993,32,460,2,0,3,0,0,0,1.0,1,3.921915263687443,2,0,7,1,2023.0,1.0
56,1,24302,6,845,2,3,0,0,0,0,0.0,0,2.7944438220361296,0,0,190,1,,
21,0,85020,85,1110,4,2,2,0,0,2,1.0,1,4.6866276046253885,1,3,186,1,,
30,1,45538,59,783,4,3,2,1,2,2,1.0,1,3.587175383801082,1,1,115,0,2023.0,1.0
52,2,92497,68,2996,2,3,2,1,3,1,0.9984059511158342,2,1.9811915555286923,3,0,282,1,,
41,1,56821,85,3340,2,2,2,4,3,2,0.0,2,4.112392132214408,1,0,60,0,2023.0,1.0
64,0,42075,32,4319,1,4,3,1,3,0,0.0,1,3.650483258597125,3,1,292,0,,
62,0,107412,19,2371,4,2,2,0,2,2,0.9984059511158342,1,2.970376134977014,1,3,175,1,,
55,1,107945,75,1471,4,4,4,1,0,2,1.0,0,4.032980911820392,2,3,161,1,,
54,2,118536,69,4987,2,2,4,3,1,0,2.0,1,1.3719681752468942,2,3,20,1,2023.0,1.0
36,0,75786,73,4803,2,1,0,2,2,0,0.0,2,4.478722505052275,1,1,114,1,,
34,0,62036,74,3917,0,2,2,3,2,1,1.0,2,3.6926463307964994,3,1,127,0,,
69,1,54269,13,1927,3,1,3,0,2,2,0.0,0,3.934913561290099,1,3,119,0,,
23,2,85587,2,1707,4,2,2,2,1,1,1.0,2,2.7956933262910955,1,1,72,0,,
42,0,71357,15,1320,2,4,1,2,1,2,0.0,1,4.263233480336748,1,0,24,0,,
32,0,86567,13,582,0,1,0,4,1,2,1.0,2,2.5175111885596624,1,0,276,0,,
31,2,81358,56,3422,2,4,4,2,1,2,0.0,0,3.653387325769215,3,2,280,0,2023.0,1.0
55,0,116491,15,4172,0,2,3,3,3,0,0.0,1,4.362262436500158,3,1,18,0,,
51,2,26630,28,2093,2,0,1,3,1,1,0.9984059511158342,2,3.205157608622609,2,3,181,0,,
63,2,62853,15,4257,2,1,0,3,2,0,0.0,1,1.1198755026696938,3,0,259,0,2023.0,1.0
58,2,41996,52,2461,3,3,4,3,1,0,0.9984059511158342,2,4.307015481023273,1,3,173,1,,
22,2,62845,14,1896,3,4,2,1,3,0,1.0,0,2.6427598252170688,3,2,202,0,,
49,0,42113,30,2326,0,0,2,4,0,1,0.0,2,4.049126732715945,1,3,172,1,2023.0,1.0
64,1,53719,14,1849,0,4,2,3,2,1,0.9984059511158342,2,4.62318453599884,2,1,73,1,,
34,0,109233,42,4780,4,2,0,2,3,0,0.0,2,3.1347698458559887,3,2,5,0,,
21,1,22693,29,609,3,3,1,1,3,2,0.9984059511158342,1,3.408090037134773,3,0,276,0,,
25,0,57695,45,2704,1,0,3,4,2,0,0.9984059511158342,2,4.281341911300833,3,1,230,0,,
63,0,119276,15,2612,1,3,2,3,3,2,0.9984059511158342,1,3.2270914064326,0,3,58,1,,
57,2,113562,68,3394,4,1,3,4,2,2,1.0,1,4.794850731022943,0,2,84,0,2023.0,1.0
33,1,33435,28,4974,2,3,3,3,0,0,0.0,0,2.762824384723047,0,0,155,1,,
58,1,20908,18,4121,2,3,1,3,1,0,1.0,0,2.269680474064681,3,2,285,1,,
65,0,90515,15,1664,3,1,3,1,3,0,0.9984059511158342,1,3.660978201735504,2,1,7,0,,
45,2,102016,52,1478,4,4,4,2,0,2,0.9984059511158342,2,2.3450324565704785,2,2,254,1,2023.0,1.0
58,0,107231,58,4335,4,4,4,3,0,0,0.0,0,3.461378787569864,0,3,121,0,,
45,2,66211,22,1006,0,4,0,2,1,2,0.0,2,1.527452694479197,0,2,130,0,,
28,0,103529,37,2035,1,1,2,2,2,2,2.0,2,4.580661501724896,2,0,28,1,,
46,0,103576,17,1420,2,3,0,1,3,1,0.0,1,3.9707542146182826,1,0,278,0,2023.0,1.0
51,1,102015,56,185,3,0,1,0,1,0,0.9984059511158342,1,2.188858852161382,2,0,285,0,,
55,1,84648,67,4947,1,2,1,4,0,2,1.0,1,3.214813258878956,0,2,194,1,,
56,1,87638,34,3202,3,2,2,3,3,2,1.0,0,3.833326292584607,1,0,142,1,,
28,1,34035,8,936,4,4,1,0,1,2,1.0,1,3.458333094646732,1,1,27,1,,
18,2,112535,89,1253,0,2,2,0,3,0,0.0,1,4.1208335264922304,3,3,281,1,,
53,0,44815,52,463,3,1,4,1,0,2,0.0,2,4.368940494553246,3,3,99,0,,
31,1,106928,96,4173,1,3,0,4,0,1,0.9984059511158342,0,2.9935356539228537,0,1,25,1,,
32,2,42414,30,3165,0,2,3,0,1,1,0.9984059511158342,2,1.9800620616464453,0,3,203,1,2023.0,1.0
50,1,95587,9,3248,4,2,3,2,2,0,2.0,1,2.338884103832453,0,2,105,1,,
24,1,118343,43,1427,1,4,2,3,1,2,2.0,2,2.38774689950402,3,0,36,0,2023.0,1.0
37,2,32906,10,3759,0,3,4,3,3,0,2.0,0,4.4386879792920055,3,3,245,0,2023.0,1.0
58,1,101943,61,3023,2,4,4,0,0,0,0.9984059511158342,0,1.6198881521902204,2,1,231,0,,
37,1,106839,13,2326,3,4,0,2,0,1,0.0,2,1.707101749749015,1,2,215,1,2023.0,1.0
52,2,114835,78,4307,3,1,4,3,0,1,0.0,1,2.0688450688611804,1,1,139,1,,
59,0,34635,86,3516,0,1,1,1,1,0,0.0,2,4.774352278330124,3,0,104,0,2023.0,1.0
57,1,108267,38,4834,0,3,4,2,0,0,2.0,0,4.326112132733599,0,1,246,1,,
67,1,111760,81,3925,3,0,1,0,1,0,1.0,1,1.7025987432201437,1,1,85,0,,
51,0,72805,70,3697,0,3,4,4,2,1,1.0,1,1.2316089966796246,0,0,106,1,,
62,1,64989,21,4880,1,3,0,0,0,0,2.0,0,3.996030707097932,2,2,194,0,2023.0,1.0
54,1,99322,30,1394,1,2,3,4,1,2,0.9984059511158342,2,2.9089574705299555,2,1,5,1,,
47,0,69613,34,1415,2,4,1,1,2,2,2.0,2,2.6899735279547894,1,0,13,0,,
49,2,65371,14,3620,1,4,0,4,0,0,0.9984059511158342,2,3.03104734505309,0,1,136,0,,
69,1,56575,60,2300,2,0,2,1,3,2,0.9984059511158342,0,4.072975879895068,0,3,273,0,,
49,1,51815,64,1856,2,3,0,0,3,2,1.0,1,1.2770819041006498,0,3,123,1,,
44,0,111627,6,945,2,4,2,0,3,0,0.0,0,2.829149033778168,2,1,228,1,,
36,2,118848,15,714,4,3,3,1,0,2,2.0,0,4.865146511141505,2,0,260,0,,
42,1,75833,94,2705,1,0,2,3,2,2,0.9984059511158342,1,3.3956198330410428,2,1,5,1,,
66,0,51510,84,1281,3,3,2,4,2,2,2.0,0,3.4236909437140106,2,3,107,1,,
52,0,78541,37,3832,0,2,4,2,3,2,1.0,0,4.513814929414464,2,1,281,0,2023.0,1.0
41,0,100205,85,3027,2,1,0,1,3,0,2.0,1,3.34461673265786,3,2,169,1,,
39,1,60002,3,1921,3,4,4,1,2,0,0.9984059511158342,0,4.1607424732159455,3,2,155,1,,
